Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
53,90,RM,110.0,8472,Grvl,,IR2,Bnk,AllPub,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,4.0,2.0,104,6.0,712,0,816,GasA,0,N,SBrkr,816,0,0,816,1,0,1,0,2,1,0,5,8,0,0,CarPort,1963.0,1.0,2,516,0,0,2,106,0,0,0,0,0,0,0,,0,5,2010,WD,Normal,11.60824473564232
54,20,RL,68.0,50271,Pave,,IR1,Low,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,,0.0,0,0,CBlock,0,0,4.0,6.0,1810,1.0,0,32,1842,GasA,0,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,0,5,8,1,0,Attchd,1981.0,3.0,3,894,0,0,2,857,72,0,0,0,0,0,0,,0,11,2006,WD,Normal,12.861001210669146
55,80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,5.0,384,1.0,0,0,384,GasA,0,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,0,6,7,1,0,Detchd,1962.0,1.0,2,572,0,0,2,0,50,0,0,0,0,0,3,,0,2,2007,WD,Normal,11.775297421715829
56,20,RL,100.0,10175,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,0,0,CBlock,0,0,1.0,4.0,490,1.0,0,935,1425,GasA,0,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,0,7,8,1,0,Attchd,1964.0,2.0,2,576,0,0,2,0,0,0,407,0,0,0,0,,0,7,2008,WD,Normal,12.103491596905933
57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,0,0,PConc,0,0,1.0,6.0,649,1.0,0,321,970,GasA,0,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,0,7,8,0,0,Attchd,1999.0,3.0,2,480,0,0,2,115,0,0,0,0,0,0,0,,0,8,2009,WD,Abnorml,12.058158312538197
58,60,RL,89.0,11645,Pave,,IR1,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,860,860,GasA,0,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,0,7,8,0,0,Attchd,2004.0,2.0,2,565,0,0,2,0,70,0,0,0,0,0,0,,0,8,2006,WD,Normal,12.188422799337028
59,60,RL,66.0,13682,Pave,,IR2,HLS,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,0,0,PConc,0,0,4.0,1.0,0,1.0,0,1410,1410,GasA,0,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,0,10,8,1,0,BuiltIn,2006.0,3.0,3,641,0,0,2,192,0,37,0,0,0,0,0,,0,10,2006,New,Partial,12.9917557065369
60,20,RL,60.0,7200,Pave,,Reg,Bnk,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,3.0,5.0,632,1.0,0,148,780,GasA,0,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,0,4,8,0,0,Detchd,1973.0,1.0,1,352,0,0,2,196,0,0,0,0,0,0,3,,0,1,2008,WD,Normal,11.73527670248674
61,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,5.0,941,1.0,0,217,1158,GasA,0,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,0,5,8,0,0,Detchd,2006.0,1.0,2,576,0,0,2,0,50,0,0,0,0,0,0,,0,5,2006,New,Partial,11.970356641103
62,75,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,530,530,GasA,0,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,0,6,8,0,0,Detchd,1935.0,1.0,1,288,0,0,0,0,0,144,0,0,0,0,0,,0,3,2007,WD,Normal,11.52288569676448
63,120,RL,44.0,6442,Pave,,IR1,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,0,0,PConc,0,0,2.0,6.0,24,1.0,0,1346,1370,GasA,0,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,0,6,8,1,0,Attchd,2006.0,2.0,2,484,0,0,2,120,49,0,0,0,0,0,0,,0,10,2007,WD,Normal,12.218500103788145
64,70,RM,50.0,10300,Pave,,IR1,Bnk,AllPub,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,576,576,GasA,0,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,0,9,8,0,0,Detchd,1990.0,1.0,2,480,0,0,2,12,11,64,0,0,0,0,4,,0,4,2010,WD,Normal,11.849404844423074
65,60,RL,70.0,9375,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,0,0,PConc,0,0,1.0,6.0,739,1.0,0,318,1057,GasA,0,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,0,8,8,0,0,Attchd,1998.0,2.0,2,645,0,0,2,576,36,0,0,0,0,0,4,,0,2,2009,WD,Normal,12.299112067295642
66,60,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,0,0,PConc,0,0,3.0,1.0,0,1.0,0,1143,1143,GasA,0,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,0,9,8,1,0,BuiltIn,2004.0,2.0,3,852,0,0,2,192,151,0,0,0,0,0,0,,0,10,2007,WD,Normal,12.666660207428574
67,20,RL,73.0,19900,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,0,0,CBlock,0,0,4.0,6.0,912,1.0,0,1035,1947,GasA,0,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,0,7,7,1,0,Attchd,1970.0,2.0,2,576,0,0,2,301,0,0,0,0,0,0,0,,0,7,2010,WD,Normal,12.100717685412471
68,20,RL,72.0,10665,Pave,,IR1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,0,0,PConc,0,0,3.0,6.0,1013,1.0,0,440,1453,GasA,0,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,0,7,8,0,0,Attchd,2003.0,2.0,2,558,0,0,2,144,29,0,0,0,0,0,0,,0,6,2007,WD,Normal,12.328294703023394
69,30,RM,47.0,4608,Pave,,Reg,Lvl,AllPub,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,747,747,GasA,0,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,0,4,8,0,0,Attchd,1945.0,1.0,1,220,0,0,2,0,0,0,0,0,0,0,0,,0,6,2010,WD,Normal,11.289794413577894
70,50,RL,81.0,15593,Pave,,Reg,Lvl,AllPub,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,,0.0,0,0,CBlock,0,0,1.0,4.0,603,1.0,0,701,1304,GasW,0,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,0,7,8,1,0,Attchd,1953.0,3.0,2,667,0,0,2,0,21,114,0,0,0,0,0,,0,7,2006,WD,Normal,12.323860125621126
71,20,RL,95.0,13651,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,0,0,CBlock,0,0,4.0,5.0,1880,1.0,0,343,2223,GasA,0,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,0,8,8,2,0,Attchd,1973.0,3.0,2,516,0,0,2,300,0,0,0,0,0,0,0,,0,2,2007,WD,Normal,12.404927602627597
72,20,RL,69.0,7599,Pave,,Reg,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,,0.0,0,0,CBlock,0,0,1.0,5.0,565,1.0,0,280,845,GasA,0,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,0,4,8,0,0,Detchd,1987.0,1.0,2,360,0,0,2,0,0,0,0,0,0,0,0,,0,6,2007,WD,Normal,11.771443882099636
73,60,RL,74.0,10141,Pave,,IR1,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,832,832,GasA,0,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,0,7,8,1,0,Attchd,1998.0,3.0,2,427,0,0,2,0,94,0,0,291,0,0,0,,0,12,2009,WD,Normal,12.128116509451258
74,20,RL,85.0,10200,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,0,0,CBlock,0,0,1.0,5.0,320,4.0,362,404,1086,GasA,0,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,0,6,8,0,0,Attchd,1989.0,1.0,2,490,0,0,2,0,0,0,0,0,0,0,2,,0,5,2010,WD,Normal,11.88380602959621
75,50,RM,60.0,5790,Pave,,Reg,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,840,840,GasA,0,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,0,8,8,0,0,Detchd,1915.0,1.0,1,379,0,0,2,0,0,202,0,0,0,0,0,,0,5,2010,WD,Normal,11.58432477200052
76,180,RM,21.0,1596,Pave,,Reg,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,,0.0,0,0,CBlock,0,0,4.0,6.0,462,1.0,0,0,462,GasA,0,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,0,5,8,0,0,BuiltIn,1973.0,1.0,1,297,0,0,2,120,101,0,0,0,0,0,2,,0,11,2009,WD,Normal,11.418625774449598
77,20,RL,73.0,8475,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,1.0,5.0,228,1.0,0,724,952,GasA,0,Y,FuseA,952,0,0,952,0,0,1,0,2,1,0,4,8,0,0,Detchd,1956.0,1.0,1,283,0,0,2,0,0,0,0,0,0,0,0,,0,4,2008,WD,Normal,11.818577604251557
78,50,RM,50.0,8635,Pave,,Reg,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,1.0,4.0,336,6.0,41,295,672,GasA,0,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,0,6,7,0,0,Detchd,1948.0,1.0,1,240,0,0,2,0,0,0,0,0,0,0,3,,0,1,2008,WD,Normal,11.751950239425476
79,90,RL,72.0,10778,Pave,,Reg,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,1768,1768,GasA,0,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,0,8,8,0,0,,0.0,None,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,11.824087219587645
80,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,440,440,GasA,0,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,0,5,8,0,0,Detchd,1966.0,1.0,2,440,0,0,2,74,0,128,0,0,0,0,3,,0,5,2009,WD,Normal,11.60824473564232
81,60,RL,100.0,13000,Pave,,Reg,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,0,0,CBlock,0,0,1.0,3.0,448,1.0,0,448,896,GasA,0,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,0,8,8,1,0,Attchd,1968.0,3.0,1,509,0,0,2,0,72,0,0,252,0,0,0,,0,6,2009,WD,Normal,12.173037959397275
82,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,0,0,PConc,0,0,1.0,6.0,1201,1.0,0,36,1237,GasA,0,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,0,5,8,0,0,Attchd,1998.0,3.0,2,405,0,0,2,0,199,0,0,0,0,0,0,,0,3,2006,WD,Normal,11.941462360646147
83,20,RL,78.0,10206,Pave,,Reg,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,0,0,PConc,0,0,1.0,6.0,33,1.0,0,1530,1563,GasA,0,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,0,6,8,1,0,Attchd,2007.0,2.0,3,758,0,0,2,144,99,0,0,0,0,0,0,,0,10,2008,WD,Normal,12.409017571151187
84,20,RL,80.0,8892,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,1065,1065,GasA,0,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,0,6,8,0,0,Detchd,1974.0,1.0,2,461,0,0,2,74,0,0,0,0,0,0,0,,0,7,2007,COD,Normal,11.748005492256809
85,80,RL,65.0,8530,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,384,384,GasA,0,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,0,7,8,1,0,BuiltIn,1995.0,3.0,2,400,0,0,2,120,72,0,0,0,0,0,0,Shed,700,5,2009,WD,Normal,12.034696963475044
86,60,RL,121.0,16059,Pave,,Reg,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,1288,1288,GasA,0,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,0,9,8,1,0,Attchd,1991.0,1.0,2,462,0,0,2,127,82,0,0,0,0,0,0,,0,4,2006,WD,Normal,12.468440756144114
87,60,RL,122.0,11911,Pave,,IR2,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,3.0,1.0,0,1.0,0,684,684,GasA,0,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,0,6,8,1,0,BuiltIn,2005.0,3.0,2,400,0,0,2,100,38,0,0,0,0,0,0,,0,3,2009,WD,Normal,12.066816325306588
88,160,FV,40.0,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,0,0,PConc,0,0,3.0,1.0,0,1.0,0,612,612,GasA,0,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,0,4,8,0,0,Detchd,2009.0,2.0,2,528,0,0,2,0,234,0,0,0,0,0,0,,0,6,2009,New,Partial,12.010671928196444
89,50,C (all),105.0,8470,Pave,,IR1,Lvl,AllPub,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,1013,1013,GasA,0,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,0,6,8,0,0,,0.0,None,0,0,0,0,0,0,0,156,0,0,0,0,3,,0,10,2009,ConLD,Abnorml,11.350418300109132
90,20,RL,60.0,8070,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,6.0,588,1.0,0,402,990,GasA,0,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,0,5,8,0,0,,0.0,None,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,8,2007,WD,Normal,11.724813914587886
91,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,0,0,Slab,0,0,None,None,0,None,0,0,0,GasA,0,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,0,4,8,0,0,Detchd,1950.0,1.0,2,420,0,0,2,0,29,0,0,0,0,0,0,,0,7,2006,WD,Normal,11.60733523953139
92,20,RL,85.0,8500,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,0,0,CBlock,0,0,1.0,3.0,600,1.0,0,635,1235,GasA,0,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,0,6,8,0,0,Attchd,1961.0,1.0,2,480,0,0,2,0,0,0,0,0,0,0,2,,0,12,2006,WD,Abnorml,11.498836682527129
93,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,5.0,713,1.0,0,163,876,GasA,0,Y,SBrkr,964,0,0,964,1,0,1,0,2,1,0,5,8,0,0,Detchd,1921.0,1.0,2,432,0,0,2,0,0,44,0,0,0,0,0,,0,8,2009,WD,Normal,12.004574385508691
94,190,C (all),60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,2.0,3.0,1046,1.0,0,168,1214,GasW,0,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,0,9,8,1,0,Detchd,1900.0,1.0,2,506,0,0,2,0,0,0,0,99,0,0,0,,0,11,2007,WD,Normal,11.804855999911272
95,60,RL,69.0,9337,Pave,,IR1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,6.0,648,1.0,0,176,824,GasA,0,Y,SBrkr,905,881,0,1786,1,0,2,1,3,1,0,7,8,0,0,Attchd,1997.0,2.0,2,684,0,0,2,0,162,0,0,0,0,0,0,,0,5,2007,WD,Normal,12.229549885708272
96,60,RL,65.0,9765,Pave,,IR2,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,0,0,PConc,0,0,1.0,5.0,310,1.0,0,370,680,GasA,0,Y,SBrkr,680,790,0,1470,0,0,2,1,3,1,0,6,8,1,0,BuiltIn,1993.0,3.0,2,420,0,0,2,232,63,0,0,0,0,0,0,Shed,480,4,2009,WD,Normal,12.128116509451258
97,20,RL,78.0,10264,Pave,,IR1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,0,0,PConc,0,0,3.0,5.0,1162,1.0,0,426,1588,GasA,0,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,0,6,8,0,0,Attchd,1999.0,2.0,2,472,0,0,2,158,29,0,0,0,0,0,0,,0,8,2006,WD,Normal,12.273735966890268
98,20,RL,73.0,10921,Pave,,Reg,HLS,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,0,0,CBlock,0,0,1.0,3.0,520,1.0,0,440,960,GasA,0,Y,FuseF,960,0,0,960,1,0,1,0,3,1,0,6,8,0,0,Attchd,1965.0,3.0,1,432,0,0,1,120,0,0,0,0,0,0,0,,0,5,2007,WD,Normal,11.459007676978688
99,30,RL,85.0,10625,Pave,,Reg,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,5.0,108,1.0,0,350,458,GasA,0,N,SBrkr,835,0,0,835,0,0,1,0,2,1,0,5,8,0,0,Basment,1920.0,1.0,1,366,0,0,2,0,0,77,0,0,0,0,0,Shed,400,5,2010,COD,Abnorml,11.326607934898927
100,20,RL,77.0,9320,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,1.0,5.0,569,1.0,0,381,950,GasA,0,Y,SBrkr,1225,0,0,1225,1,0,1,1,3,1,0,6,8,0,0,,0.0,None,0,0,0,0,2,352,0,0,0,0,0,0,0,Shed,400,1,2010,WD,Normal,11.7671877662232
101,20,RL,80.0,10603,Pave,,IR1,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,0,0,PConc,0,0,2.0,5.0,1200,1.0,0,410,1610,GasA,0,Y,SBrkr,1610,0,0,1610,1,0,2,0,3,1,0,6,8,2,0,Attchd,1977.0,2.0,2,480,0,0,2,168,68,0,0,0,0,0,0,,0,2,2010,WD,Normal,12.230770136157428
102,60,RL,77.0,9206,Pave,,Reg,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,741,741,GasA,0,Y,SBrkr,977,755,0,1732,0,0,2,1,3,1,0,7,8,1,0,Attchd,1985.0,3.0,2,476,0,0,2,192,46,0,0,0,0,0,0,,0,6,2010,WD,Normal,12.08954444723597
103,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,Slab,0,0,None,None,0,None,0,0,0,GasA,0,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,0,8,8,0,0,Attchd,1979.0,1.0,2,410,0,0,2,0,0,0,0,0,0,0,0,,0,6,2009,WD,Alloca,11.68658461118553
104,20,RL,94.0,10402,Pave,,IR1,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1226,1226,GasA,0,Y,SBrkr,1226,0,0,1226,0,0,2,0,3,1,0,6,8,0,0,Attchd,2009.0,2.0,3,740,0,0,2,0,36,0,0,0,0,0,0,,0,5,2010,WD,Normal,12.200562492481511
105,50,RM,60.0,7758,Pave,,Reg,Lvl,AllPub,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,0,0,PConc,0,0,1.0,2.0,224,1.0,0,816,1040,GasA,0,Y,FuseF,1226,592,0,1818,0,0,1,1,4,1,0,7,8,2,0,Detchd,1951.0,1.0,1,240,0,0,2,0,0,0,0,184,0,0,0,,0,6,2007,WD,Normal,12.040614105490253
106,60,FV,75.0,9375,Pave,,Reg,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1053,1053,GasA,0,Y,SBrkr,1053,939,0,1992,0,0,2,1,3,1,0,9,8,1,0,Attchd,2003.0,2.0,2,648,0,0,2,140,45,0,0,0,0,0,0,,0,8,2008,WD,Normal,12.429220196836384
107,30,RM,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,641,641,GasA,0,Y,SBrkr,1047,0,0,1047,0,0,1,0,2,1,0,6,8,0,0,Detchd,1954.0,1.0,1,273,0,0,0,0,0,0,0,0,0,0,0,Shed,450,8,2007,WD,Normal,11.51293546492023
